,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
23743,LOC103248949,89.28220426,0.110577396,0.256316766,0.431409142,0.666170903,0.847187264
23744,LOC103248951,0,NA,NA,NA,NA,NA
23745,LOC103248952,5.433363944,-0.190058227,1.113771019,-0.170643897,0.864503779,NA
23746,LOC103248954,0,NA,NA,NA,NA,NA
23747,LOC103248956,0.206397377,0,5.39771668,0,1,NA
23748,LOC103248959,2.774452608,-1.49136837,2.029890986,-0.734703676,0.462519981,NA
23749,LOC103248962,186.1871814,0.161466158,0.210963606,0.765374469,0.444048592,0.702905741
23750,LOC103248963,0.382920286,1.367593843,3.909192372,0.349840507,0.726458397,NA
23751,LOC103248966,0,NA,NA,NA,NA,NA
23752,LOC103248969,27.96124105,0.786590738,0.551881467,1.425289279,0.154073598,NA
23753,LOC103248971,0.179792721,0,5.39771668,0,1,NA
23754,LOC103248975,93.24710776,0.69384988,0.337715294,2.054540886,0.03992337,0.178764582
23755,LOC103248977,1.806764399,0,2.503069079,0,1,NA
23756,LOC103248978,0,NA,NA,NA,NA,NA
23757,LOC103248979,15.82485138,-0.029228721,0.634257388,-0.046083375,0.963243797,NA
23758,LOC103248980,4.351960966,-0.541864273,1.350927145,-0.401105474,0.688342471,NA
23759,LOC103248981,12.20857754,-0.195557034,0.677708474,-0.288556276,0.772920959,NA
23760,LOC103248982,0.534249446,0,3.715732108,0,1,NA
23761,LOC103248985,0.092514041,0,5.39771668,0,1,NA
23762,LOC103248986,2.249767453,1.411423224,2.150902097,0.65620059,0.511695069,NA
23763,LOC103248987,0,NA,NA,NA,NA,NA
23764,LOC103248990,0,NA,NA,NA,NA,NA
23765,LOC103248991,0,NA,NA,NA,NA,NA
23766,LOC103248993,6.313276329,-1.020973407,0.985360865,-1.036141624,0.300136076,NA
23767,LOC103248994,198.0990327,0.169942728,0.487358014,0.348702029,0.727313021,0.880885137
23768,LOC103248995,0,NA,NA,NA,NA,NA
23769,LOC103248997,0.173825514,0,5.39771668,0,1,NA
23770,LOC103249001,2.586601088,-0.221015049,1.409897881,-0.156759615,0.875434302,NA
23771,LOC103249004,1.168486279,0.933673143,2.259994024,0.413130802,0.679510783,NA
23772,LOC103249005,1.206654373,-0.035084228,2.028468096,-0.017295923,0.986200538,NA
23773,LOC103249006,3.635729738,-0.02512939,1.389135566,-0.018089948,0.985567097,NA
23774,LOC103249009,0.058799861,0,5.39771668,0,1,NA
23775,LOC103249010,3.449578442,-0.955211502,1.319293392,-0.724032659,0.469045685,NA
23776,LOC103249011,1704.218575,-0.149017932,0.117302312,-1.270375064,0.203951061,0.475136634
23777,LOC103249012,0,NA,NA,NA,NA,NA
23778,LOC103249016,2.907507037,0.314677178,1.521431417,0.206829683,0.836142873,NA
23779,LOC103249018,0,NA,NA,NA,NA,NA
23780,LOC103249021,0.058799861,0,5.39771668,0,1,NA
23781,LOC103249023,4.148498898,-0.5096949,1.218415118,-0.418326146,0.675708676,NA
23782,LOC103249029,0.115025653,0,5.39771668,0,1,NA
23783,LOC103249030,3.276995197,1.299059615,2.269144011,0.572488837,0.566990847,NA
23784,LOC103249031,0,NA,NA,NA,NA,NA
23785,LOC103249034,0,NA,NA,NA,NA,NA
23786,LOC103249036,334.5674982,-0.055056489,0.143966515,-0.382425658,0.702145661,0.867401448
23787,LOC103249039,11.86816481,0.795106933,0.827580673,0.960760636,0.336672535,NA
23788,LOC103249042,0,NA,NA,NA,NA,NA
23789,LOC103249044,6.712902845,-0.173988387,0.924323072,-0.188233305,0.850693766,NA
23790,LOC103249045,5.650795622,-0.796272128,1.208796754,-0.658731193,0.510068399,NA
23791,LOC103249047,0.033979464,0,5.39771668,0,1,NA
23792,LOC103249048,0.328263005,1.378060433,4.398208608,0.313323118,0.754035188,NA
23793,LOC103249049,0.089896361,0,5.39771668,0,1,NA
23794,LOC103249050,0.211875695,0,5.39771668,0,1,NA
23795,LOC103249056,0.572034297,2.288527127,3.185558328,0.718406914,0.472506425,NA
23796,LOC103249061,2.228856108,-0.139416864,1.399812901,-0.099596785,0.920664446,NA
23797,LOC103249062,91.67224243,-0.042512979,0.252542959,-0.168339594,0.866316127,0.947194592
23798,LOC103249063,80.81981122,0.271001118,0.274908369,0.985787077,0.324237609,0.604432435
23799,LOC103249064,0,NA,NA,NA,NA,NA
23800,LOC103249069,0,NA,NA,NA,NA,NA
23801,LOC103249070,0,NA,NA,NA,NA,NA
23802,LOC103249071,879.8011579,0.271606822,0.120432602,2.255259936,0.024117018,0.130302713
23803,LOC103249073,0,NA,NA,NA,NA,NA
23804,LOC103249074,16.249656,0.159527348,0.656589245,0.242963694,0.808033523,NA
23805,LOH12CR1,38.56352592,-0.000828963,0.359415361,-0.002306421,0.998159744,NA
23806,LONP1,495.5370215,-0.175216339,0.124728906,-1.404777332,0.160087502,0.417159564
23807,LONP2,324.9880002,-0.33863685,0.143325253,-2.362715878,0.018141572,0.107187041
23808,LONRF1,238.3000426,0.232090909,0.168500072,1.377393531,0.168390612,0.429849658
23809,LONRF2,76.99069536,0.058293666,0.346625778,0.168174642,0.86644589,0.947194592
23810,LOR,0,NA,NA,NA,NA,NA
23811,LOX,398.4116316,-0.139457822,0.140138082,-0.995145788,0.319665364,0.599961288
23812,LOXHD1,0,NA,NA,NA,NA,NA
23813,LOXL1,265.7913574,0.169806022,0.159066712,1.067514503,0.285739568,0.566575204
23814,LOXL2,2384.067706,0.461702919,0.122300121,3.775163218,0.000159903,0.003309991
23815,LOXL3,83.86908734,0.498005962,0.333817796,1.491849646,0.135738566,0.37980805
23816,LOXL4,0.060059477,0,5.39771668,0,1,NA
23817,LPA,0.123875824,0,5.39771668,0,1,NA
23818,LPAR1,53.28982423,-0.490168657,0.309261842,-1.584963258,0.112974683,0.340879577
23819,LPAR2,54.89268113,0.231488123,0.316808243,0.730688446,0.464969474,0.720401793
23820,LPAR3,0.118356466,-1.463769944,5.373780622,-0.272391087,0.785321325,NA
23821,LPAR4,0.947568842,0,3.18740312,0,1,NA
23822,LPAR5,149.9245333,0.570240524,0.239292085,2.383031284,0.017170735,0.103336416
23823,LPAR6,0.137750645,2.155507344,5.310071637,0.40592811,0.684795423,NA
23824,LPCAT3,248.126461,-0.003500955,0.151855324,-0.02305454,0.981606768,0.993404446
23825,LPCAT4,105.4276837,0.204213536,0.233444218,0.874785153,0.381690817,0.656392399
23826,LPGAT1,716.5070858,-0.062647771,0.120546954,-0.519696013,0.603275466,0.81247674
23827,LPHN1,40.64366206,0.338911281,0.416185619,0.814327227,0.415457516,NA
23828,LPHN2,1455.361882,-0.152081302,0.095558169,-1.591504981,0.111495975,0.338060425
23829,LPHN3,208.311382,0.404886713,0.171844253,2.356125996,0.018466653,0.108250539
23830,LPIN1,340.1714559,0.65455679,0.157597867,4.153335344,3.27664009104853e-05,0.000891964
23831,LPIN2,318.4818486,0.123559268,0.153657058,0.804123611,0.42132559,0.685385514
23832,LPIN3,2.47966472,-0.83828774,1.46311663,-0.572946629,0.566680831,NA
23833,LPL,0,NA,NA,NA,NA,NA
23834,LPO,1.221070515,-2.286245332,2.544843035,-0.898383633,0.368981059,NA
23835,LPP,1626.58739,0.421261239,0.106321758,3.962135751,7.42822823985959e-05,0.001761501
23836,LPXN,4.771038103,-0.731364032,1.163132272,-0.628788359,0.529487622,NA
23837,LRAT,9.50005499,-0.159617638,0.769185015,-0.207515273,0.835607466,NA
23838,LRBA,743.4835513,0.13621857,0.107090892,1.271990243,0.203376586,0.47446578
23839,LRCH1,578.8479309,0.272363973,0.149899244,1.816980297,0.06922013,0.254649224
23840,LRCH2,179.0187657,-0.055896505,0.200927821,-0.278191964,0.780865004,0.906512732
23841,LRCH3,557.1306962,0.15490079,0.124577835,1.243405702,0.21371837,0.488050041
23842,LRCH4,240.389198,0.340818064,0.200093816,1.703291346,0.088513559,0.294728796
23843,LRCOL1,2.743616028,2.352283236,1.823751277,1.289804847,0.197118425,NA
23844,LRFN1,26.42851963,0.006066113,0.530937783,0.011425279,0.990884144,NA
23845,LRFN2,0.76633663,-0.834715877,2.799756161,-0.298138777,0.765597247,NA
23846,LRFN3,29.94113335,0.35030352,0.434086665,0.806989821,0.419672348,NA
23847,LRFN4,42.49438845,0.612324181,0.435848124,1.404902641,0.160050231,NA
23848,LRFN5,65.46843575,0.894913193,0.32754529,2.732181535,0.006291646,0.052932937
23849,LRGUK,13.19509988,0.087419416,0.625155562,0.139836261,0.888789363,NA
23850,LRIF1,201.585263,-0.226956294,0.184417483,-1.230665825,0.218447875,0.494081057
23851,LRIG1,309.4790031,0.457289822,0.149443744,3.059946243,0.002213767,0.024171419
23852,LRIG2,264.5893786,0.23936392,0.1666713,1.4361436,0.150961484,0.403694146
23853,LRIG3,487.1074772,0.557706982,0.124830645,4.467708872,7.90618017644676e-06,0.000280556
23854,LRIT1,0,NA,NA,NA,NA,NA
23855,LRIT2,0,NA,NA,NA,NA,NA
23856,LRIT3,0.360069045,-1.470614669,4.233478284,-0.347377398,0.728307812,NA
23857,LRMP,0,NA,NA,NA,NA,NA
23858,LRP1,2132.345971,0.344245951,0.099971516,3.443440335,0.000574363,0.00905853
23859,LRP10,298.9612214,0.360994068,0.175583868,2.055963744,0.039786011,0.178336756
23860,LRP11,231.5094277,-0.415465952,0.166151674,-2.500522218,0.012401035,0.083930384
23861,LRP12,511.4994004,0.112968798,0.135615031,0.833010891,0.404838587,0.674120362
23862,LRP1B,168.5572537,0.349090187,0.203888509,1.712162149,0.086866791,0.291197177
23863,LRP2,1.150630001,-3.087585994,4.152499232,-0.743548842,0.457149463,NA
23864,LRP2BP,6.272197435,-0.502400063,0.946389091,-0.530859947,0.595515835,NA
23865,LRP3,82.8146287,0.562698824,0.301452776,1.866623464,0.061954189,0.239151833
23866,LRP4,67.25964437,0.160689849,0.309849348,0.518606382,0.604035258,0.812577081
23867,LRP5,181.0409012,0.310934831,0.195275019,1.592291906,0.111319131,0.337868794
23868,LRP6,876.3693102,0.09345578,0.104136768,0.897433075,0.36948787,0.647313348
23869,LRP8,801.25758,0.167208881,0.132915704,1.258006963,0.208389238,0.48085357
23870,LRPAP1,292.8192888,-0.147870108,0.168889446,-0.875543806,0.381278086,0.656064093
23871,LRPPRC,1739.021892,-0.226440884,0.095982371,-2.359192435,0.018314756,0.107619537
23872,LRR1,89.78353504,-0.491277689,0.294059966,-1.670671785,0.094786525,0.307576391
23873,LRRC10,0,NA,NA,NA,NA,NA
23874,LRRC10B,64.54812508,0.056074279,0.29170422,0.192229921,0.847562109,0.939256872
23875,LRRC14,28.10695606,0.272748615,0.455250799,0.599117267,0.549094688,NA
23876,LRRC14B,13.35301841,1.810397458,0.696839137,2.598013463,0.009376482,NA
23877,LRRC15,729.59139,-0.117098809,0.111025635,-1.054700647,0.291562256,0.572315918
23878,LRRC16A,499.0784034,0.00523423,0.128794822,0.040640068,0.967582841,0.988420493
23879,LRRC16B,2.898012984,1.17942079,1.606565698,0.734125465,0.462872275,NA
23880,LRRC17,59.94963922,0.664548235,0.289849942,2.292731993,0.021863439,0.121700355
23881,LRRC18,0,NA,NA,NA,NA,NA
23882,LRRC19,8.513668215,0.98240092,0.877363996,1.119718754,0.262833631,NA
23883,LRRC2,0,NA,NA,NA,NA,NA
23884,LRRC20,34.030428,0.517876949,0.418258691,1.23817379,0.215651628,NA
23885,LRRC23,17.25946606,-0.21343706,0.639942068,-0.333525597,0.738737571,NA
23886,LRRC24,48.86160984,0.114232852,0.379611596,0.300920344,0.763475237,0.898589191
23887,LRRC25,0.033979464,0,5.39771668,0,1,NA
23888,LRRC26,2.598601868,1.720590522,1.518122929,1.133367061,0.25706014,NA
23889,LRRC27,429.0324064,0.339670598,0.140219712,2.422416885,0.015417652,0.096588772
23890,LRRC28,62.69301324,0.148301987,0.307705559,0.481960702,0.629833863,0.829206951
23891,LRRC29,15.94053419,0.700965527,0.764441109,0.916964719,0.359161128,NA
23892,LRRC3,0,NA,NA,NA,NA,NA
23893,LRRC30,0,NA,NA,NA,NA,NA
23894,LRRC31,9.278728993,-0.202332481,0.800498183,-0.252758201,0.80045507,NA
23895,LRRC32,399.4233111,0.423916214,0.135854183,3.120376607,0.0018062,0.020874247
23896,LRRC34,24.4333343,-0.608027521,0.460881082,-1.319272032,0.187078184,NA
23897,LRRC36,13.86016703,-0.402984499,0.660849414,-0.609797769,0.541995779,NA
23898,LRRC37A2,457.3717978,0.045044482,0.148367615,0.3036005,0.761432271,0.898065373
23899,LRRC38,0,NA,NA,NA,NA,NA
23900,LRRC39,21.73270299,-0.494409756,0.53419358,-0.925525456,0.354692649,NA
23901,LRRC3B,9.068662563,-0.290970802,0.722554128,-0.402697584,0.687170711,NA
23902,LRRC3C,0.836093318,2.287719697,2.88005359,0.794332336,0.427001984,NA
23903,LRRC4,12.89877486,-0.740846654,0.76849255,-0.964025812,0.335032985,NA
23904,LRRC40,330.2083721,-0.552876734,0.159650702,-3.463039796,0.000534109,0.008559534
23905,LRRC41,420.9024831,0.299509974,0.169855462,1.763322596,0.077846096,0.272447627
23906,LRRC42,179.7181905,-0.101478034,0.19636364,-0.516786275,0.605305362,0.812914504
23907,LRRC43,1.721555841,3.23992241,2.163144016,1.49778396,0.13418939,NA
23908,LRRC45,110.4199787,-0.03397377,0.235447049,-0.144294738,0.885267734,0.955847214
23909,LRRC46,5.433138378,-0.928572184,0.969186937,-0.958093994,0.338015364,NA
23910,LRRC47,124.5461848,0.178141613,0.220458973,0.808048819,0.419062479,0.68438606
23911,LRRC48,9.984337303,0.16907431,0.848498549,0.199262933,0.842057073,NA
23912,LRRC49,64.34071809,-0.642328416,0.291461379,-2.20382,0.027537005,0.141692225
23913,LRRC4C,12.51427799,0.354140068,0.680128717,0.520695656,0.602578801,NA
23914,LRRC52,0,NA,NA,NA,NA,NA
23915,LRRC55,0,NA,NA,NA,NA,NA
23916,LRRC56,19.55138598,0.924851739,0.587749262,1.573548108,0.115591958,NA
23917,LRRC57,123.0593781,-0.248763226,0.210771676,-1.180249788,0.237900882,0.517012941
23918,LRRC58,412.7294144,0.003505928,0.150987561,0.023219981,0.9814748,0.993404446
23919,LRRC59,1645.963116,-0.114718913,0.090001171,-1.274638011,0.202437397,0.473386203
23920,LRRC6,8.694137556,-0.08868611,0.836299454,-0.106045878,0.915545952,NA
23921,LRRC61,30.30052677,0.373435469,0.43628502,0.855943825,0.392028853,NA
23922,LRRC63,0,NA,NA,NA,NA,NA
23923,LRRC66,24.91890965,0.296310217,0.667221468,0.444095749,0.65697336,NA
23924,LRRC69,16.74452193,0.133410561,0.673051862,0.198217357,0.842875008,NA
23925,LRRC7,239.988833,0.969999687,0.173383402,5.594536009,2.21212556785655e-08,1.92804207387918e-06
23926,LRRC71,1.512648654,0,2.694418346,0,1,NA
23927,LRRC72,0,NA,NA,NA,NA,NA
23928,LRRC74,0.033979464,0,5.39771668,0,1,NA
23929,LRRC75A,15.03930537,-0.046161047,0.582798257,-0.079205876,0.936868871,NA
23930,LRRC75B,42.03245241,0.192008682,0.362929233,0.529052676,0.596768909,NA
23931,LRRC8A,393.2356937,0.575808936,0.165109109,3.487444987,0.000487659,0.007982508
23932,LRRC8B,151.7017523,0.093286471,0.195313283,0.477624815,0.632917266,0.83076763
23933,LRRC8C,480.4662071,-0.033854201,0.147838294,-0.228994803,0.818872955,0.924746447
23934,LRRC8D,329.4501128,0.018400038,0.147200074,0.125000193,0.900523398,0.962043552
23935,LRRC8E,57.05722257,0.754506119,0.345765851,2.182130239,0.029099922,0.146728326
23936,LRRCC1,200.8579857,-0.840913949,0.185044879,-4.544378391,5.50976052365488e-06,0.000211162
23937,LRRD1,7.867839081,0.575766147,1.008821313,0.570731545,0.568181632,NA
23938,LRRFIP1,631.0185486,-0.009316048,0.14269815,-0.065284993,0.947947091,0.979308834
23939,LRRFIP2,0.479614491,0,3.941531131,0,1,NA
23940,LRRIQ1,51.4030481,-0.248325838,0.353337215,-0.702801255,0.482179615,0.731521904
23941,LRRIQ3,34.062485,-0.009157244,0.398176333,-0.022997961,0.981651899,NA
23942,LRRIQ4,1.160035143,-1.785370483,2.805723844,-0.636331507,0.524560373,NA
23943,LRRK1,142.7785937,0.138095743,0.213510201,0.646787562,0.517769443,0.754783923
23944,LRRK2,181.6138775,-0.035992534,0.188904712,-0.190532748,0.848891684,0.939363902
23945,LRRN1,11.59850622,0.069444334,0.674250815,0.102994809,0.917967091,NA
23946,LRRN2,0,NA,NA,NA,NA,NA
23947,LRRN3,95.47903236,-0.59976011,0.246704943,-2.431082669,0.015053779,0.094967842
23948,LRRN4,245.8779975,0.566595115,0.175206392,3.233872387,0.00122124,0.015616785
23949,LRRN4CL,12.71575115,0.464618197,0.681430612,0.681827597,0.495347972,NA
23950,LRRTM1,0,NA,NA,NA,NA,NA
23951,LRRTM2,0.033979464,0,5.39771668,0,1,NA
23952,LRRTM3,0.267792592,0,5.39771668,0,1,NA
23953,LRRTM4,0.902762781,-1.45337943,2.382906555,-0.609918768,0.541915619,NA
23954,LRSAM1,139.3282089,0.207866885,0.233068551,0.89187016,0.372462531,0.649781585
23955,LRTM2,0.29751577,1.38650496,4.918144966,0.281916245,0.778007733,NA
23956,LRWD1,50.81993471,0.12871864,0.351910249,0.365771216,0.7145358,0.874338387
23957,LSAMP,0.207496082,0,5.39771668,0,1,NA
23958,LSG1,214.4512421,-0.238438477,0.177528123,-1.343102564,0.179238765,0.44449679
23959,LSM1,92.10068037,-0.294022887,0.249523589,-1.178337038,0.238662267,0.517874708
23960,LSM10,46.21954519,-0.146650325,0.330742466,-0.443397327,0.657478369,0.841951937
23961,LSM11,51.80750691,-0.377423915,0.403497385,-0.935381317,0.349591822,0.62787497
23962,LSM12,629.7923735,0.058893398,0.132648238,0.443981759,0.657055772,0.841866187
23963,LSM14B,616.8166079,-0.249209832,0.128005856,-1.946862747,0.051551192,0.21288971
23964,LSM2,74.25964287,-0.172075566,0.281535898,-0.611202932,0.541065242,0.771644639
23965,LSM3,327.7826149,-0.779438248,0.154876349,-5.032648642,4.83749257830461e-07,2.71555515582116e-05
23966,LSM4,67.25796327,-0.135899072,0.300390612,-0.452407855,0.650975189,0.839704119
23967,LSM5,108.5015259,-0.537127921,0.261141478,-2.056846447,0.039700999,0.178089897
23968,LSM6,165.6690004,-0.968644907,0.204634269,-4.733542004,2.20635277479581e-06,9.91960233953444e-05
23969,LSM7,29.22597412,0.095701175,0.473649031,0.202050819,0.839876996,NA
23970,LSM8,36.72663883,-1.018200247,0.383501381,-2.655010637,0.007930591,NA
23971,LSMEM1,9.383861211,-0.314036018,0.910316787,-0.344974434,0.730113591,NA
23972,LSMEM2,4.213373183,-0.598344231,1.100320564,-0.543790828,0.586585421,NA
23973,LSR,178.4251995,0.566820592,0.198701371,2.852625468,0.004335969,0.040076455
23974,LSS,239.3424007,0.613329418,0.163730416,3.745971178,0.000179697,0.003658753
23975,LTA4H,329.7548355,-0.343394228,0.14604685,-2.351260772,0.018709916,0.10916132
23976,LTB4R,19.0689792,1.723607517,0.768915997,2.241607047,0.02498678,NA
23977,LTB4R2,9.751561448,0.781361955,0.940675293,0.830639394,0.406177373,NA
23978,LTBP1,445.4983927,-0.128984583,0.12908577,-0.999216131,0.317690003,0.598174696
23979,LTBP2,58.54857898,0.722095014,0.354606684,2.036326574,0.041717573,0.183979497
23980,LTBP3,603.2037139,0.732539199,0.152432776,4.805654114,1.54246366636591e-06,7.29805666143411e-05
23981,LTBR,281.03979,0.215008103,0.158162094,1.359416132,0.174014762,0.437281405
23982,LTC4S,2.712183317,0.796917163,1.3442315,0.592842202,0.553286761,NA
23983,LTF,0,NA,NA,NA,NA,NA
23984,LTK,15.02927275,1.005153787,0.696199238,1.443773177,0.148802789,NA
23985,LTN1,685.81692,0.060183047,0.116546265,0.516387606,0.605583721,0.812914504
23986,LUC7L,626.5731445,0.426917687,0.149158716,2.862170565,0.004207504,0.039094502
23987,LUM,119.3605099,-0.181848424,0.20875975,-0.871089491,0.383705292,0.658462138
23988,LURAP1,7.566990088,0.472251929,0.909396661,0.519302466,0.603549834,NA
23989,LURAP1L,27.53453377,0.091743519,0.400953518,0.228813354,0.819013987,NA
23990,LUZP1,1235.451101,-0.02033101,0.094549751,-0.215029752,0.829744122,0.93093243
23991,LUZP2,0.5187361,0,3.783716008,0,1,NA
23992,LUZP4,0,NA,NA,NA,NA,NA
23993,LUZP6,0,NA,NA,NA,NA,NA
23994,LXN,0.089896361,0,5.39771668,0,1,NA
23995,LY6D,0.428728157,-1.693746128,3.861946181,-0.438573208,0.660970813,NA
23996,LY6E,75.8281502,0.067455064,0.286815006,0.235186663,0.814063857,0.922334991
23997,LY6G5B,97.0072728,0.529786916,0.284067867,1.865001214,0.062181234,0.239470055
23998,LY6G5C,7.767910476,-2.471326532,1.284273849,-1.924298727,0.05431715,NA
23999,LY6G6C,7.065003832,2.313878259,1.929818223,1.199013582,0.230522665,NA
24000,LY6G6D,0.058799861,0,5.39771668,0,1,NA
24001,LY6G6F,0.058296989,-1.46375283,5.373781521,-0.272387857,0.785323809,NA
24002,LY6H,0,NA,NA,NA,NA,NA
24003,LY6K,0,NA,NA,NA,NA,NA
24004,LY86,0,NA,NA,NA,NA,NA
24005,LY96,0.115025653,0,5.39771668,0,1,NA
24006,LYAR,104.7137949,-0.651210757,0.249533706,-2.609710594,0.009061885,0.067243382
24007,LYG1,0.177896231,0,5.39771668,0,1,NA
24008,LYG2,0.410898264,0,4.776026194,0,1,NA
24009,LYL1,3.558763187,0.48389184,1.625211076,0.29774092,0.76590091,NA
24010,LYN,0.32142303,0,4.77826753,0,1,NA
24011,LYNX1,5.692071352,-0.754069762,1.053721727,-0.715625144,0.474222844,NA
24012,LYPD1,257.0718843,0.127972896,0.169146544,0.756580023,0.449301514,0.707153467
24013,LYPD2,0,NA,NA,NA,NA,NA
24014,LYPD3,16.17187815,0.648262079,0.798238803,0.812115468,0.416725378,NA
24015,LYPD4,0,NA,NA,NA,NA,NA
24016,LYPD6,44.15802607,-0.365253325,0.355110987,-1.028561037,0.303685995,0.585907582
24017,LYPD8,0.177896231,0,5.39771668,0,1,NA
24018,LYPLA2,191.0680652,0.259761585,0.187179299,1.387768767,0.165207468,0.424929176
24019,LYPLAL1,108.3216196,-0.07517176,0.262764644,-0.286080193,0.774816701,0.903835307
24020,LYRM1,27.17013053,-0.173034984,0.534596944,-0.323673726,0.746185065,NA
24021,LYRM2,14.0992114,-0.629601466,0.597304039,-1.054072006,0.291849952,NA
24022,LYRM4,119.1038757,-0.249146102,0.224955659,-1.107534269,0.268063005,0.552061073
24023,LYRM7,40.16846603,-0.579480002,0.389448018,-1.487952113,0.136763523,NA
24024,LYRM9,24.56205023,-0.437938164,0.455065641,-0.962362624,0.335867482,NA
24025,LYSMD1,75.05364094,-0.033411301,0.286414625,-0.116653612,0.907134551,0.96383845
24026,LYSMD2,0.58212878,-1.629131248,3.261530607,-0.499498991,0.617427897,NA
24027,LYSMD3,603.9393604,0.269878437,0.155913845,1.730945943,0.083461406,0.283705964
24028,LYSMD4,39.74299735,-0.126090453,0.389592419,-0.323647091,0.746205232,NA
24029,LYST,365.0319842,-0.020135575,0.169837126,-0.11855815,0.905625423,0.963402241
24030,LYVE1,0,NA,NA,NA,NA,NA
24031,LYZ,42.6816117,0.257251885,0.333391607,0.771620758,0.440339076,NA
24032,LYZL4,0,NA,NA,NA,NA,NA
24033,LYZL6,0,NA,NA,NA,NA,NA
24034,LZIC,105.4330604,-0.37568579,0.225240129,-1.667934537,0.095328723,0.308406311
24035,LZTFL1,162.1455694,0.060886915,0.198976243,0.306000929,0.759603938,0.897327872
24036,LZTR1,197.2810971,0.228769326,0.188902394,1.211045138,0.225878106,0.504116096
24037,LZTS1,123.3233757,0.514611636,0.23086332,2.229074917,0.025808921,0.136462965
24038,LZTS2,325.4239532,0.357206264,0.160798626,2.221450977,0.026320432,0.137974848
24039,M1AP,0.185376339,1.244073813,5.391208658,0.230759722,0.817501474,NA
24040,M6PR,899.1779026,-0.103365382,0.105141059,-0.983111478,0.325552576,0.606201348
24041,MAATS1,4.055255464,1.231807994,1.268998976,0.970692662,0.331701347,NA
24042,MAB21L1,0.461577977,0,4.498061213,0,1,NA
24043,MAB21L2,0.657442774,-2.215944746,3.121680667,-0.709856319,0.47779324,NA
24044,MAB21L3,80.04998854,0.497049102,0.318705395,1.559587976,0.11885728,0.351687294
24045,MACC1,0.615249645,-1.477563814,3.614043517,-0.408839519,0.682657436,NA
24046,MACF1,6545.836061,0.276403829,0.091634011,3.016389078,0.002558048,0.027036202
24047,MACROD1,7.052917299,-0.6170816,0.952419933,-0.647909161,0.517043705,NA
24048,MAD1L1,91.70541444,0.118003113,0.268189601,0.439998838,0.659937949,0.844013832
24049,MAD2L1,531.7133175,-0.559612617,0.131053258,-4.270116025,1.95371305326439e-05,0.0005812
24050,MAD2L1BP,87.42073588,-0.100519602,0.278308152,-0.361180946,0.717964185,0.876698063
24051,MAD2L2,99.2192554,0.139822553,0.248205528,0.563333758,0.573207635,0.7942255
24052,MADCAM1,0.244093226,0,5.355441924,0,1,NA
24053,MADD,416.0508325,0.076331574,0.15253794,0.500410415,0.616786121,0.820290041
