seqid,start,end,id,name,seqid_old
chr11,9355802,9359976,gene-LOC103218552,LOC103218552,NC_023652.1
chr11,9389344,9416713,gene-LOC103218554,LOC103218554,NC_023652.1
chr11,9399627,9447366,gene-LOC103218553,LOC103218553,NC_023652.1
chr11,9471914,9516338,gene-KLRB1,KLRB1,NC_023652.1
chr11,9545757,9587114,gene-CLEC2D,CLEC2D,NC_023652.1
chr11,9621790,9634611,gene-CLECL1,CLECL1,NC_023652.1
chr11,9659154,9666342,gene-CD69,CD69,NC_023652.1
chr11,9715900,9731454,gene-KLRF1,KLRF1,NC_023652.1
chr11,9740053,9755788,gene-CLEC2B,CLEC2B,NC_023652.1
chr11,9765192,9781662,gene-KLRF2,KLRF2,NC_023652.1
chr11,9765953,9780873,gene-LOC103218563,LOC103218563,NC_023652.1
chr11,9790411,9813839,gene-CLEC2A,CLEC2A,NC_023652.1
chr11,9838867,9858869,gene-CLEC12A,CLEC12A,NC_023652.1
chr11,9869686,9875998,gene-CLEC1B,CLEC1B,NC_023652.1
chr11,9888158,9897585,gene-CLEC12B,CLEC12B,NC_023652.1
chr11,9913571,9941215,gene-CLEC9A,CLEC9A,NC_023652.1
chr11,9945978,9989506,gene-CLEC1A,CLEC1A,NC_023652.1
chr11,9989520,10007442,gene-CLEC7A,CLEC7A,NC_023652.1
chr11,10008272,10009962,gene-LOC103218573,LOC103218573,NC_023652.1
chr11,10033708,10048332,gene-OLR1,OLR1,NC_023652.1
chr11,10042251,10042685,gene-LOC103218574,LOC103218574,NC_023652.1
chr11,10054481,10066955,gene-TMEM52B,TMEM52B,NC_023652.1
chr11,10087582,10099125,gene-GABARAPL1,GABARAPL1,NC_023652.1
chr11,10143994,10150911,gene-LOC103218579,LOC103218579,NC_023652.1
chr11,10181681,10192544,gene-KLRD1,KLRD1,NC_023652.1
chr11,10207066,10223922,gene-LOC103218581,LOC103218581,NC_023652.1
chr11,10246118,10262643,gene-LOC103218583,LOC103218583,NC_023652.1
chr11,10266581,10277175,gene-LOC103218582,LOC103218582,NC_023652.1
chr11,10286280,10294853,gene-KLRC1,KLRC1,NC_023652.1
chr11,10309894,10399937,gene-LOC103218587,LOC103218587,NC_023652.1
chr11,10406698,10414504,gene-MAGOHB,MAGOHB,NC_023652.1
chr11,10414603,10419139,gene-LOC103218584,LOC103218584,NC_023652.1
chr11,10420178,10475523,gene-STYK1,STYK1,NC_023652.1
chr11,10498162,10522432,gene-YBX3,YBX3,NC_023652.1
chr11,10560840,10574314,gene-LOC103218594,LOC103218594,NC_023652.1
chr11,10620380,10623225,gene-LOC103218598,LOC103218598,NC_023652.1
chr11,10624242,10627902,gene-LOC103218597,LOC103218597,NC_023652.1
chr11,10627897,10630492,gene-LOC103218596,LOC103218596,NC_023652.1
chr11,10636263,10641326,gene-LOC103218595,LOC103218595,NC_023652.1
chr11,10685061,10690705,gene-PRR4,PRR4,NC_023652.1
chr11,10719686,10725201,gene-LOC103218600,LOC103218600,NC_023652.1
chr11,10738562,10741640,gene-LOC103218601,LOC103218601,NC_023652.1
chr11,10754191,10756565,gene-LOC103218602,LOC103218602,NC_023652.1
chr11,10802306,10811946,gene-LOC103218605,LOC103218605,NC_023652.1
chr11,10852948,10894199,gene-LOC103218873,LOC103218873,NC_023652.1
chr11,10861630,10869685,gene-LOC103218603,LOC103218603,NC_023652.1
chr11,10916720,10918264,gene-LOC103218606,LOC103218606,NC_023652.1
chr11,10923947,10927879,gene-LOC103218607,LOC103218607,NC_023652.1
chr11,10935490,10938807,gene-LOC103218608,LOC103218608,NC_023652.1
chr11,10951764,10954173,gene-LOC103218609,LOC103218609,NC_023652.1
chr11,10964429,10966753,gene-LOC103218610,LOC103218610,NC_023652.1
chr11,10989513,10991609,gene-LOC103218612,LOC103218612,NC_023652.1
chr11,11005484,11007865,gene-LOC103218613,LOC103218613,NC_023652.1
chr11,11034383,11035957,gene-LOC103218614,LOC103218614,NC_023652.1
chr11,11041111,11044956,gene-LOC103218615,LOC103218615,NC_023652.1
chr11,11045888,11047892,gene-LOC103218616,LOC103218616,NC_023652.1
chr11,11051861,11070425,gene-LOC103218617,LOC103218617,NC_023652.1
chr11,11056024,11059406,gene-LOC103218619,LOC103218619,NC_023652.1
chr11,11094178,11095847,gene-LOC103218874,LOC103218874,NC_023652.1
chr11,11095207,11099341,gene-LOC103218620,LOC103218620,NC_023652.1
chr11,11124823,11129649,gene-LOC103218621,LOC103218621,NC_023652.1
chr11,11142526,11145633,gene-LOC103218623,LOC103218623,NC_023652.1
chr11,11185221,11191022,gene-PRB4,PRB4,NC_023652.1
chr11,11226581,11232045,gene-LOC103218625,LOC103218625,NC_023652.1
chr11,11257688,11265138,gene-LOC103218630,LOC103218630,NC_023652.1
chr11,11282375,11288114,gene-LOC103218629,LOC103218629,NC_023652.1
chr11,11305131,11308147,gene-LOC103218627,LOC103218627,NC_023652.1
chr11,11319101,11332355,gene-LOC103218626,LOC103218626,NC_023652.1
chr11,11479738,11505757,gene-LOC103218632,LOC103218632,NC_023652.1
chr11,11567522,11812292,gene-ETV6,ETV6,NC_023652.1
chr11,11735101,11735849,gene-LOC103218634,LOC103218634,NC_023652.1
chr11,11879716,11910126,gene-LOC103218633,LOC103218633,NC_023652.1
chr11,11961329,12001903,gene-BCL2L14,BCL2L14,NC_023652.1
chr11,12016542,12170496,gene-LRP6,LRP6,NC_023652.1
chr11,12232129,12246361,gene-MANSC1,MANSC1,NC_023652.1
chr11,12259080,12363576,gene-LOH12CR1,LOH12CR1,NC_023652.1
chr11,12369713,12462134,gene-DUSP16,DUSP16,NC_023652.1
chr11,12510529,12541026,gene-CREBL2,CREBL2,NC_023652.1
chr11,12556503,12581565,gene-GPR19,GPR19,NC_023652.1
chr11,12612064,12617228,gene-CDKN1B,CDKN1B,NC_023652.1
chr11,12620649,12692395,gene-APOLD1,APOLD1,NC_023652.1
chr11,12716375,12734494,gene-DDX47,DDX47,NC_023652.1
chr11,12800517,12820861,gene-GPRC5A,GPRC5A,NC_023652.1
chr11,12846623,12869310,gene-GPRC5D,GPRC5D,NC_023652.1
chr11,12880234,12906915,gene-HEBP1,HEBP1,NC_023652.1
chr11,12953013,12989151,gene-KIAA1467,KIAA1467,NC_023652.1
chr11,12976208,12983957,gene-LOC103218655,LOC103218655,NC_023652.1
chr11,12990515,13009239,gene-GSG1,GSG1,NC_023652.1
chr11,13009378,13013130,gene-LOC103218657,LOC103218657,NC_023652.1
chr11,13049288,13050318,gene-LOC103218660,LOC103218660,NC_023652.1
chr11,13099213,13119492,gene-EMP1,EMP1,NC_023652.1
chr11,13271222,13276759,gene-LOC103218662,LOC103218662,NC_023652.1
chr11,13418841,13421162,gene-LOC103218663,LOC103218663,NC_023652.1
chr11,13444155,13873034,gene-GRIN2B,GRIN2B,NC_023652.1
chr11,13910921,13911529,gene-LOC103218665,LOC103218665,NC_023652.1
chr11,14264795,14397062,gene-ATF7IP,ATF7IP,NC_023652.1
chr11,14397766,14468292,gene-PLBD1,PLBD1,NC_023652.1
chr11,14432247,14437755,gene-LOC103218668,LOC103218668,NC_023652.1
chr11,14534787,14668746,gene-GUCY2C,GUCY2C,NC_023652.1
chr11,14535034,14541299,gene-LOC103218673,LOC103218673,NC_023652.1
chr11,14668897,14670947,gene-LOC103218674,LOC103218674,NC_023652.1
chr11,14673850,14674530,gene-LOC103218675,LOC103218675,NC_023652.1
chr11,14686047,14704172,gene-WBP11,WBP11,NC_023652.1
chr11,14704531,14724074,gene-C11H12orf60,C11H12orf60,NC_023652.1
chr11,14706314,14714933,gene-SMCO3,SMCO3,NC_023652.1
chr11,14727130,14751196,gene-ART4,ART4,NC_023652.1
chr11,14744934,14746321,gene-LOC103218680,LOC103218680,NC_023652.1
chr11,14776668,14780796,gene-MGP,MGP,NC_023652.1
chr11,14810071,14836427,gene-ERP27,ERP27,NC_023652.1
chr11,14839349,14859237,gene-ARHGDIB,ARHGDIB,NC_023652.1
chr11,14869864,14880307,gene-PDE6H,PDE6H,NC_023652.1
chr11,15008557,15121538,gene-RERG,RERG,NC_023652.1
chr11,15162073,15167872,gene-LOC103218688,LOC103218688,NC_023652.1
chr11,15225375,15494559,gene-PTPRO,PTPRO,NC_023652.1
chr11,15310589,15311818,gene-LOC103218690,LOC103218690,NC_023652.1
chr11,15383803,15478284,gene-LOC103218689,LOC103218689,NC_023652.1
chr11,15522761,15691343,gene-EPS8,EPS8,NC_023652.1
chr11,15726788,15790365,gene-LOC103218695,LOC103218695,NC_023652.1
chr11,15790449,15812964,gene-STRAP,STRAP,NC_023652.1
chr11,15819678,15947137,gene-DERA,DERA,NC_023652.1
chr11,16076033,16118840,gene-LOC103218701,LOC103218701,NC_023652.1
chr11,16103843,16198937,gene-SLC15A5,SLC15A5,NC_023652.1
chr11,16141418,16159838,gene-LOC103218698,LOC103218698,NC_023652.1
chr11,16189320,16265126,gene-LOC103218697,LOC103218697,NC_023652.1
chr11,16270588,16300446,gene-MGST1,MGST1,NC_023652.1
chr11,16454240,16516403,gene-LMO3,LMO3,NC_023652.1
chr11,17928575,17938408,gene-RERGL,RERGL,NC_023652.1
chr11,18099328,18500030,gene-PIK3C2G,PIK3C2G,NC_023652.1
chr11,18534672,18587756,gene-PLCZ1,PLCZ1,NC_023652.1
chr11,18587809,18588885,gene-CAPZA3,CAPZA3,NC_023652.1
chr11,18985103,19234328,gene-PLEKHA5,PLEKHA5,NC_023652.1
chr11,19288551,19401925,gene-AEBP2,AEBP2,NC_023652.1
chr11,19404408,19406903,gene-LOC103218721,LOC103218721,NC_023652.1
chr11,19439541,19441716,gene-LOC103218719,LOC103218719,NC_023652.1
chr11,19961607,19998480,gene-LOC103218724,LOC103218724,NC_023652.1
chr11,20235814,20545740,gene-PDE3A,PDE3A,NC_023652.1
chr11,20555953,20612455,gene-SLCO1C1,SLCO1C1,NC_023652.1
chr11,20637429,20760577,gene-SLCO1B3,SLCO1B3,NC_023652.1
chr11,20880399,20956003,gene-SLCO1B7,SLCO1B7,NC_023652.1
chr11,20992353,21091761,gene-SLCO1B1,SLCO1B1,NC_023652.1
chr11,21125711,21283748,gene-SLCO1A2,SLCO1A2,NC_023652.1
chr11,21240947,21247409,gene-IAPP,IAPP,NC_023652.1
chr11,21299637,21333860,gene-PYROXD1,PYROXD1,NC_023652.1
chr11,21334601,21366943,gene-RECQL,RECQL,NC_023652.1
chr11,21367122,21383421,gene-GOLT1B,GOLT1B,NC_023652.1
chr11,21391660,21401860,gene-SPX,SPX,NC_023652.1
chr11,21400582,21464438,gene-GYS2,GYS2,NC_023652.1
chr11,21489815,21511892,gene-LDHB,LDHB,NC_023652.1
chr11,21624963,21634940,gene-KCNJ8,KCNJ8,NC_023652.1
chr11,21658804,21797851,gene-ABCC9,ABCC9,NC_023652.1
chr11,21896607,21919211,gene-CMAS,CMAS,NC_023652.1
chr11,22035111,22172244,gene-ST8SIA1,ST8SIA1,NC_023652.1
chr11,22267508,22362927,gene-C2CD5,C2CD5,NC_023652.1
chr11,22442523,22506200,gene-ETNK1,ETNK1,NC_023652.1
chr11,22988415,22994132,gene-LOC103218748,LOC103218748,NC_023652.1
chr11,23273455,23274288,gene-LOC103218749,LOC103218749,NC_023652.1
chr11,23298622,24131712,gene-SOX5,SOX5,NC_023652.1
chr11,23990929,24003272,gene-LOC103218750,LOC103218750,NC_023652.1
chr11,24168763,24292352,gene-LOC103218753,LOC103218753,NC_023652.1
chr11,24320810,24325355,gene-LOC103218880,LOC103218880,NC_023652.1
chr11,24578760,24709541,gene-BCAT1,BCAT1,NC_023652.1
chr11,24757357,24758236,gene-C11H12orf77,C11H12orf77,NC_023652.1
chr11,24757926,24794049,gene-LOC103218757,LOC103218757,NC_023652.1
chr11,24795019,24814013,gene-LOC103218762,LOC103218762,NC_023652.1
chr11,24813835,24871679,gene-LRMP,LRMP,NC_023652.1
chr11,24871767,24953586,gene-CASC1,CASC1,NC_023652.1
chr11,24922466,24933087,gene-LOC103218759,LOC103218759,NC_023652.1
chr11,24962053,24974431,gene-LOC103218764,LOC103218764,NC_023652.1
chr11,24963396,25010747,gene-KRAS,KRAS,NC_023652.1
chr11,25103694,25106662,gene-LOC103218765,LOC103218765,NC_023652.1
chr11,25226310,25402044,gene-IFLTD1,IFLTD1,NC_023652.1
chr11,25498231,25585507,gene-LOC103218768,LOC103218768,NC_023652.1
chr11,25672609,25674357,gene-LOC103218771,LOC103218771,NC_023652.1
chr11,25685379,25688018,gene-LOC103218770,LOC103218770,NC_023652.1
chr11,25709062,25826507,gene-RASSF8,RASSF8,NC_023652.1
chr11,25872139,25879985,gene-BHLHE41,BHLHE41,NC_023652.1
chr11,25874149,25986005,gene-SSPN,SSPN,NC_023652.1
chr11,26038976,26057935,gene-LOC103218774,LOC103218774,NC_023652.1
chr11,26068510,26069979,gene-LOC103218775,LOC103218775,NC_023652.1
chr11,26089480,26574621,gene-ITPR2,ITPR2,NC_023652.1
chr11,26653617,26686830,gene-ASUN,ASUN,NC_023652.1
chr11,26686891,26715379,gene-FGFR1OP2,FGFR1OP2,NC_023652.1
chr11,26723505,26764951,gene-TM7SF3,TM7SF3,NC_023652.1
chr11,26773113,26780667,gene-MED21,MED21,NC_023652.1
chr11,26791998,26811390,gene-LOC103218791,LOC103218791,NC_023652.1
chr11,26829579,26833447,gene-C11H12orf71,C11H12orf71,NC_023652.1
chr11,26847717,26924150,gene-LOC103218789,LOC103218789,NC_023652.1
chr11,26981109,27060560,gene-STK38L,STK38L,NC_023652.1
chr11,27067523,27141740,gene-ARNTL2,ARNTL2,NC_023652.1
chr11,27188126,27221945,gene-SMCO2,SMCO2,NC_023652.1
chr11,27241332,27417421,gene-LOC103218783,LOC103218783,NC_023652.1
chr11,27312975,27316316,gene-LOC103218781,LOC103218781,NC_023652.1
chr11,27417973,27419427,gene-REP15,REP15,NC_023652.1
chr11,27421760,27432774,gene-LOC103218793,LOC103218793,NC_023652.1
chr11,27432804,27476443,gene-MRPS35,MRPS35,NC_023652.1
chr11,27484157,27494512,gene-MANSC4,MANSC4,NC_023652.1
chr11,27502268,27522280,gene-KLHL42,KLHL42,NC_023652.1
chr11,27682300,27694808,gene-PTHLH,PTHLH,NC_023652.1
chr11,27913958,28267606,gene-CCDC91,CCDC91,NC_023652.1
chr11,28288098,28297682,gene-LOC103218800,LOC103218800,NC_023652.1
chr11,28753042,28755683,gene-LOC103218801,LOC103218801,NC_023652.1
chr11,28869987,29049421,gene-FAR2,FAR2,NC_023652.1
chr11,29052593,29094507,gene-ERGIC2,ERGIC2,NC_023652.1
chr11,29108048,29110786,gene-LOC103218805,LOC103218805,NC_023652.1
chr11,29148046,29203408,gene-OVCH1,OVCH1,NC_023652.1
chr11,29207946,29494691,gene-TMTC1,TMTC1,NC_023652.1
chr11,29494376,29495069,gene-LOC103218807,LOC103218807,NC_023652.1
chr11,29908564,29909323,gene-LOC103218810,LOC103218810,NC_023652.1
chr11,29994878,29998211,gene-LOC103218811,LOC103218811,NC_023652.1
chr11,30314477,30381306,gene-IPO8,IPO8,NC_023652.1
chr11,30394936,30440888,gene-CAPRIN2,CAPRIN2,NC_023652.1
chr11,30559059,30561072,gene-LOC103218816,LOC103218816,NC_023652.1
chr11,30607817,30678693,gene-TSPAN11,TSPAN11,NC_023652.1
chr11,30737694,30743433,gene-LOC103218819,LOC103218819,NC_023652.1
chr11,30755143,30797383,gene-FAM60A,FAM60A,NC_023652.1
chr11,30771620,30773136,gene-LOC103218822,LOC103218822,NC_023652.1
chr11,30797417,30798777,gene-LOC103218821,LOC103218821,NC_023652.1
chr11,30798962,30800501,gene-LOC103218820,LOC103218820,NC_023652.1
chr11,30858764,31060928,gene-DENND5B,DENND5B,NC_023652.1
chr11,31122358,31147473,gene-METTL20,METTL20,NC_023652.1
chr11,31149544,31208554,gene-AMN1,AMN1,NC_023652.1
chr11,31241182,31251966,gene-LOC103218829,LOC103218829,NC_023652.1
chr11,31402505,31436527,gene-KIAA1551,KIAA1551,NC_023652.1
chr11,31515129,31548021,gene-LOC103218835,LOC103218835,NC_023652.1
chr11,31546491,31549493,gene-LOC103218833,LOC103218833,NC_023652.1
chr11,31549002,31813498,gene-BICD1,BICD1,NC_023652.1
chr11,31831051,32080267,gene-FGD4,FGD4,NC_023652.1
chr11,32114642,32178330,gene-DNM1L,DNM1L,NC_023652.1
chr11,32181214,32192654,gene-YARS2,YARS2,NC_023652.1
chr11,32192444,32203258,gene-LOC103218841,LOC103218841,NC_023652.1
chr11,32225743,32333951,gene-PKP2,PKP2,NC_023652.1
chr11,32234287,32237302,gene-LOC103218839,LOC103218839,NC_023652.1
chr11,32846425,32914946,gene-SYT10,SYT10,NC_023652.1
chr11,33459530,33464416,gene-LOC103218846,LOC103218846,NC_023652.1
chr11,33774408,34000446,gene-CPNE8,CPNE8,NC_023652.1
chr11,35552583,35709117,gene-KIF21A,KIF21A,NC_023652.1
chr11,35818451,35884696,gene-ABCD2,ABCD2,NC_023652.1
chr11,35884834,35983524,gene-C11H12orf40,C11H12orf40,NC_023652.1
chr11,36007521,36372605,gene-SLC2A13,SLC2A13,NC_023652.1
chr11,36490775,36634215,gene-LRRK2,LRRK2,NC_023652.1
chr11,36679954,36829714,gene-MUC19,MUC19,NC_023652.1
chr11,36950020,37332058,gene-CNTN1,CNTN1,NC_023652.1
chr11,37432962,37831994,gene-PDZRN4,PDZRN4,NC_023652.1
chr11,37826856,38083432,gene-LOC103238163,LOC103238163,NC_023652.1
chr11,37893537,37897909,gene-LOC103238162,LOC103238162,NC_023652.1
chr11,38215799,38235159,gene-LOC103238165,LOC103238165,NC_023652.1
chr11,38320163,38377157,gene-GXYLT1,GXYLT1,NC_023652.1
chr11,38391203,38469679,gene-YAF2,YAF2,NC_023652.1
chr11,38547928,38563803,gene-ZCRB1,ZCRB1,NC_023652.1
chr11,38563818,38684210,gene-PPHLN1,PPHLN1,NC_023652.1
chr11,38639008,38643347,gene-LOC103238171,LOC103238171,NC_023652.1
chr11,38684483,38688487,gene-LOC103238170,LOC103238170,NC_023652.1
chr11,38696771,38819324,gene-PRICKLE1,PRICKLE1,NC_023652.1
chr11,39319758,39321041,gene-LOC103238174,LOC103238174,NC_023652.1
chr11,39550924,39554649,gene-LOC103238176,LOC103238176,NC_023652.1
chr11,39571228,39768386,gene-ADAMTS20,ADAMTS20,NC_023652.1
chr11,39937717,39967681,gene-PUS7L,PUS7L,NC_023652.1
chr11,39967738,39999969,gene-IRAK4,IRAK4,NC_023652.1
chr11,40000458,40019490,gene-TWF1,TWF1,NC_023652.1
chr11,40049469,40590373,gene-TMEM117,TMEM117,NC_023652.1
chr11,40372852,40373765,gene-LOC103238184,LOC103238184,NC_023652.1
chr11,40593266,40594780,gene-LOC103238183,LOC103238183,NC_023652.1
chr11,40701718,41057489,gene-NELL2,NELL2,NC_023652.1
chr11,41190840,41230057,gene-DBX2,DBX2,NC_023652.1
chr11,41420206,41633323,gene-ANO6,ANO6,NC_023652.1
chr11,41933650,42117495,gene-ARID2,ARID2,NC_023652.1
chr11,42132550,42209387,gene-SCAF11,SCAF11,NC_023652.1
chr11,42415986,42502794,gene-SLC38A1,SLC38A1,NC_023652.1
chr11,42580934,42595484,gene-SLC38A2,SLC38A2,NC_023652.1
chr11,42660684,42711751,gene-LOC103238200,LOC103238200,NC_023652.1
chr11,42688733,42690048,gene-LOC103238199,LOC103238199,NC_023652.1
chr11,42965744,43035055,gene-SLC38A4,SLC38A4,NC_023652.1
chr11,43103939,43105485,gene-LOC103238197,LOC103238197,NC_023652.1
chr11,43281634,43285016,gene-AMIGO2,AMIGO2,NC_023652.1
chr11,43284228,43288749,gene-LOC103239482,LOC103239482,NC_023652.1
chr11,43284788,43529721,gene-PCED1B,PCED1B,NC_023652.1
chr11,43788948,43822298,gene-LOC103238206,LOC103238206,NC_023652.1
chr11,43887992,43926720,gene-RPAP3,RPAP3,NC_023652.1
chr11,43930671,43946795,gene-ENDOU,ENDOU,NC_023652.1
chr11,43954517,43979068,gene-RAPGEF3,RAPGEF3,NC_023652.1
chr11,43979255,44001567,gene-SLC48A1,SLC48A1,NC_023652.1
chr11,44002616,44040766,gene-HDAC7,HDAC7,NC_023652.1
chr11,44062198,44126295,gene-VDR,VDR,NC_023652.1
chr11,44187200,44192519,gene-TMEM106C,TMEM106C,NC_023652.1
chr11,44196213,44227718,gene-COL2A1,COL2A1,NC_023652.1
chr11,44272371,44334787,gene-SENP1,SENP1,NC_023652.1
chr11,44332857,44378273,gene-PFKM,PFKM,NC_023652.1
chr11,44381134,44387791,gene-ASB8,ASB8,NC_023652.1
chr11,44411952,44415141,gene-CCDC184,CCDC184,NC_023652.1
chr11,44431355,44433101,gene-LOC103238225,LOC103238225,NC_023652.1
chr11,44557985,44559218,gene-LOC103238227,LOC103238227,NC_023652.1
chr11,44565771,44577142,gene-ZNF641,ZNF641,NC_023652.1
chr11,44685920,44690975,gene-LOC103238232,LOC103238232,NC_023652.1
chr11,44721310,44736144,gene-C11H12orf54,C11H12orf54,NC_023652.1
chr11,44760110,44762975,gene-LOC103238236,LOC103238236,NC_023652.1
chr11,44805558,44812197,gene-LOC103238237,LOC103238237,NC_023652.1
chr11,44816340,44819407,gene-LALBA,LALBA,NC_023652.1
chr11,44898203,44926479,gene-KANSL2,KANSL2,NC_023652.1
chr11,44932774,44966412,gene-CCNT1,CCNT1,NC_023652.1
chr11,45006220,45031481,gene-ADCY6,ADCY6,NC_023652.1
chr11,45056116,45071076,gene-CACNB3,CACNB3,NC_023652.1
chr11,45071884,45092287,gene-DDX23,DDX23,NC_023652.1
chr11,45097166,45106692,gene-RND1,RND1,NC_023652.1
chr11,45146225,45166152,gene-CCDC65,CCDC65,NC_023652.1
chr11,45153847,45154774,gene-LOC103238247,LOC103238247,NC_023652.1
chr11,45155157,45158973,gene-FKBP11,FKBP11,NC_023652.1
chr11,45175372,45197582,gene-ARF3,ARF3,NC_023652.1
chr11,45205728,45229050,gene-WNT10B,WNT10B,NC_023652.1
chr11,45217402,45222996,gene-WNT1,WNT1,NC_023652.1
chr11,45236826,45239540,gene-DDN,DDN,NC_023652.1
chr11,45243199,45262143,gene-PRKAG1,PRKAG1,NC_023652.1
chr11,45260873,45303898,gene-KMT2D,KMT2D,NC_023652.1
chr11,45307051,45312862,gene-RHEBL1,RHEBL1,NC_023652.1
chr11,45330593,45336958,gene-DHH,DHH,NC_023652.1
chr11,45338090,45355551,gene-LMBR1L,LMBR1L,NC_023652.1
chr11,45365071,45368807,gene-TUBA1B,TUBA1B,NC_023652.1
chr11,45371464,45379076,gene-LOC103238259,LOC103238259,NC_023652.1
chr11,45419046,45423574,gene-TUBA1A,TUBA1A,NC_023652.1
chr11,45494973,45502786,gene-LOC103238262,LOC103238262,NC_023652.1
chr11,45514966,45519807,gene-LOC103238265,LOC103238265,NC_023652.1
chr11,45518845,45521160,gene-LOC103238264,LOC103238264,NC_023652.1
chr11,45520506,45525548,gene-PRPH,PRPH,NC_023652.1
chr11,45552369,45560134,gene-TROAP,TROAP,NC_023652.1
chr11,45560805,45569226,gene-C1QL4,C1QL4,NC_023652.1
chr11,45575294,45580551,gene-DNAJC22,DNAJC22,NC_023652.1
chr11,45595852,45604573,gene-LOC103239485,LOC103239485,NC_023652.1
chr11,45693002,45772257,gene-SPATS2,SPATS2,NC_023652.1
chr11,45764338,45769529,gene-LOC103238269,LOC103238269,NC_023652.1
chr11,45780942,45782737,gene-LOC103238275,LOC103238275,NC_023652.1
chr11,45781129,45781778,gene-LOC103238274,LOC103238274,NC_023652.1
chr11,45782453,45801529,gene-KCNH3,KCNH3,NC_023652.1
chr11,45801520,45811768,gene-MCRS1,MCRS1,NC_023652.1
chr11,45828947,45850899,gene-FAM186B,FAM186B,NC_023652.1
chr11,45868789,45890035,gene-PRPF40B,PRPF40B,NC_023652.1
chr11,45889840,45952938,gene-FMNL3,FMNL3,NC_023652.1
chr11,45931974,45933878,gene-LOC103238276,LOC103238276,NC_023652.1
chr11,45963638,45964137,gene-LOC103238280,LOC103238280,NC_023652.1
chr11,45976689,46001021,gene-TMBIM6,TMBIM6,NC_023652.1
chr11,46028803,46067081,gene-NCKAP5L,NCKAP5L,NC_023652.1
chr11,46076225,46082018,gene-BCDIN3D,BCDIN3D,NC_023652.1
chr11,46100437,46131046,gene-FAIM2,FAIM2,NC_023652.1
chr11,46128869,46139690,gene-LOC103238287,LOC103238287,NC_023652.1
chr11,46139778,46141607,gene-LOC103238286,LOC103238286,NC_023652.1
chr11,46141909,46171554,gene-LOC103238285,LOC103238285,NC_023652.1
chr11,46179783,46188631,gene-AQP2,AQP2,NC_023652.1
chr11,46190504,46195461,gene-AQP5,AQP5,NC_023652.1
chr11,46199907,46207010,gene-AQP6,AQP6,NC_023652.1
chr11,46218987,46260477,gene-RACGAP1,RACGAP1,NC_023652.1
chr11,46286665,46313016,gene-ASIC1,ASIC1,NC_023652.1
chr11,46313998,46328672,gene-SMARCD1,SMARCD1,NC_023652.1
chr11,46329479,46339227,gene-GPD1,GPD1,NC_023652.1
chr11,46332592,46335524,gene-LOC103238295,LOC103238295,NC_023652.1
chr11,46339901,46349088,gene-LOC103238297,LOC103238297,NC_023652.1
chr11,46360078,46400746,gene-CERS5,CERS5,NC_023652.1
chr11,46403808,46508278,gene-LIMA1,LIMA1,NC_023652.1
chr11,46553669,46612478,gene-FAM186A,FAM186A,NC_023652.1
chr11,46647743,46704546,gene-LARP4,LARP4,NC_023652.1
chr11,46724318,46977361,gene-DIP2B,DIP2B,NC_023652.1
chr11,46785605,46800094,gene-LOC103238305,LOC103238305,NC_023652.1
chr11,46992068,47049142,gene-ATF1,ATF1,NC_023652.1
chr11,47057931,47058630,gene-LOC103238308,LOC103238308,NC_023652.1
chr11,47071798,47115890,gene-TMPRSS12,TMPRSS12,NC_023652.1
chr11,47141887,47148430,gene-METTL7A,METTL7A,NC_023652.1
chr11,47167800,47186330,gene-HIGD1C,HIGD1C,NC_023652.1
chr11,47190138,47238543,gene-SLC11A2,SLC11A2,NC_023652.1
chr11,47258097,47270474,gene-LETMD1,LETMD1,NC_023652.1
chr11,47270936,47293243,gene-CSRNP2,CSRNP2,NC_023652.1
